"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"CLP","Clapham High Street","CRyan","06/01/2014",530100,"CLAPHAM HIGH ST","Edgeley Road","Greater London",,,,"SW4 6EU",-0.1325177136,51.465484156,"LO","unstaffed","Y",,,"Announcements, ArrivalScreens","<p>White In Colour , Can Be Located On Both Platforms .</p>","Y",,"N",,"TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW4 6EU&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Clapham High Street station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Quickfare Machine Just Outside Station Entrance .</p>","Y","<p>Unmanned Station</p>","N","N","<p>London Black Cab area.</p>",,,"N",,"<p>No step-free access.</p>","N",,,,"N",,"N",12,"Yes","Y","station front",,"Stands","<p>Existing bus stops on Clapham High Street.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/CLP.pdf"">here</a></p>",,,,,,,"SN",,"EFD6D17155BE40B7B9BC67F500155B82"
"CRH","Crouch Hill","CRyan","21/03/2014",740600,"CROUCH HILL","Crouch Hill Railway Station","Crouch Hill","Stroud Green",,,"N4 4AU",-0.1169292922,51.5712596808,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>On each platform</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>No ticket office, but customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N4 4AU&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Crouch Hill station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"N","N","<p>contact taxi operator directly</p>",,,"N",,,"N",,,,"N",,"N",5,"No","Y",,,"Stands","<p>Westbound: Stop CP in Hanley Road</p> <p>Eastbound: Stop CO in Hanley Road</p>",,,,,,,,,,"LO",,"37602B9AD68D49339B02808D3542F35D"
"CYP","Crystal Palace","CRyan","21/03/2014",535600,"CRYSTAL PALACE","Crystal Palace Station Road","-",,,,"SE19 2AZ",-0.0726045159,51.4181107996,"LO","partTime","Y",,,"DepartureScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3/4",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","Waiting room on Platform 1/2","N","In ticket hall","Y","Y","Disabled toilet beyond gateline in ticket hall Other toilets on Platform 1","Y","Female toilets","N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE19 2AZ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Crystal Palace station</a></p>","Y",,"N","N",,"N",,"N",,"N","Passport Photo Booth","Y",,,,,,"Y","Y",,"Y",,"N","Y","<p>London Black Cab area.</p>",,"<p>East Croydon</p>","N",,,"Y",,,"<p>In Car Park</p>","Y",,"N",6,"No","Y","station front",,,"<p>Existing bus stops in A214 Anerley Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>",,,,,,,,"LO",,"0141EB9EB3424E2DB51E7F4BD551E022"
"DLJ","Dalston Junction","CRyan","21/03/2014",1443,"DALS","Dalston Junction Station","Dalston Lane",,,,"E8 3DE",-0.076215,51.544513,"LO","unstaffed","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y",,"TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N","Post Office located nearby","N",,"N",,"N","High street shops","N",,,,,,"Y","Y",,"Y",,"Y","Y",,,"<p>Stratford</p>","N",,,"Y",,,,"N",,"N",15,"Yes","Y","At rear entrance of station adjacent to bus station",,"Wheel Racks","<p>&nbsp;</p> <p>&nbsp;</p>",,,,,,,,,,"LO",,"7F4BEDC0200842308E974699B5620F62"
"DLK","Dalston Kingsland","CRyan","03/01/2014",142900,"DALSTON KINGSLND","Dalston Kingsland Railway Station","Kingsland High Road","Dalston","Greater London",,"E8 2JS",-0.0757611164,51.5482896253,"LO","partTime","Y",,,"Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>You can Contact Customer Services on 0845 601 4867</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=E8 2JS&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Dalston Kingsland station</a></p>","N",,"N","N","Post Office located nearby","N",,"Y","Located outside the station","N","High street shops","N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,,"N",,"<p>Ticket office only</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Westbound: Stop R opposite station in Kingsland High Street</p> <p>Eastbound: Stop P outside station in Kingsland High Street</p>",,,"<p>Served by London Bus Routes 30, 38, 56, 67, 76, 149, 236, 242, 243 and 277</p>",,,,,,,"LO",,"7BE1FD74F45C418CB5D8C73926175444"
"FNY","Finchley Road & Frognal","CRyan","03/01/2014",144500,"-","-","Finchley Road","West Hampstead","Greater London",,"NW3 6EP",-0.1831375287,51.5502716361,"LO","partTime","Y",,,"Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2","Applicable Operators: London Overground","LO",,"Y","<p>Via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW3 6BP&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Finchley Road & Frognal station</a>","Y",,"N","Y",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,,"N",,"<p>Only ticket office has step-free access from street.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Westbound: Stop FF opposite station in Finchley Road.</p> <p>Eastbound: Stop FD outside station in Finchley Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/FNY.pdf"">here</a></p>","<p>Finchley Road underground station within 10 minutes walk. Turn right out of station entrance</p>","<p>Change at West Hampstead for regular First Capital Connect service to Luton and Gatwick airports. Green Line 757 stops outside O2 centre for regular service to Luton Airport</p>",,,,,"LO",,"B0119C1B01B94226ADC289BB5F4184B4"
"FOH","Forest Hill","CRyan","21/03/2014",536200,"FOREST HILL","Devonshire Road","Forest Hill",,,,"SE23 3HB",-0.0533101412,51.4389253469,"LO","partTime","Y",,,"DepartureScreens, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>&nbsp;</p> <p>Call Southern Trains Customer Services 08451 272920 for issues related to Southern train services.</p> <p>Call London Overground Customer Services 0845 601 4867 for issues related to London Overground trains, station staff and facilities.</p> <p>&nbsp;</p>",,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE23 2LD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Forest Hill station</a></p>","N",,"N","N","Post Office located nearby","N",,"Y","Located outside main entrance","N","Passport Photo Booth","Y",,,,,,"Y","Y",,"Y","<p><br/></p>","Y","Y","<p>For&nbsp;taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>London Bridge</p>","N",,"<p>Main entrance: step free access to Ticket Office and platform 1 (level) and platform 2 via&nbsp;footbridge/lifts.</p> <p>Perry Vale entrance direct to platform 2 has steps only.</p> <p>Nearest fully step-free station is London Bridge.</p>","N",,,"<p>No dedicated area</p>","Y",,"N",13,"Yes","Y","Platform 1",,"Wheel Racks","<p>Northbound: Stop E in Dartmouth Road</p> <p>Southbound: Stop B in London Road </p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>",,,,,,,,"LO",,"E57A32F3736E486F8D1690CD7A4529A2"
"GPO","Gospel Oak","CRyan","03/01/2014",140900,"GOSPEL OAK","Gospel Oak Railway Station","Gorden House Road","Gospel Oak","Greater London",,"NW5 1LT",-0.1507661702,51.5553412717,"LO","partTime","Y",,,"DepartureScreens, Announcements","<p>Help point on platform 3. Gives recorded train information, also emergency calls can be made</p>","Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2","Applicable Operators: London Overground","LO",,"Y","<p>By Calling Customer Services on 0845 601 4867.</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N","Kiosk on Platform 2","Y","Y",,"Y",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW5 1LT&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Gospel Oak station</a></p>","Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>The Ticket machine is now accessible to wheelchair users</p>","Y","<p>Ticket office staff provide assistance where possible</p>","N","Y","<p>contact taxi operator directly</p>",,,"N",,"<p>Step free access between platforms 3 (Barking Line) and 3 (Eastbound Stratford Line), but not elsewhere.</p>","N",,,,"N",,"N",3,"No","Y","Station forecourt","<p>Bicycle rack located on station entrance. Users need to provide own padlock.</p>","Stands","<p>Westbound: Stop GP opposite station in Mansfield Road</p> <p>Eastbound: Stop GA in Agincourt Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GPO.pdf"">here</a></p>",,,,,,,"LO",,"057D4256794149DA8ECF99B755DB4B51"
"HKC","Hackney Central","CRyan","11/12/2013",697700,"HACKNEY CENTRAL","Hackney Central Railway Station","Amhurst Road","Hackney","Greater London",,"E8 1LL",-0.0559164241,51.5468832711,"LO","partTime","Y",,,"Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>You can Contact Customer Services on 08456014867.</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=E8 1LL&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Hackney Central station</a></p>","Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>The Ticket machine is accessible to wheelchair users</p>","Y","<p>Ticket office staff provide assistance where possible</p>","Y","Y","<p>contact taxi operator directly</p>",,"<p>Stratford</p>","N",,"<p>Step free access to ticket office and Platform 2 (eastbound) only. Access to Platform 1 (westbound) is via footbridge</p>","Y",,,,"N",,"N",6,"No","Y",,,"Stands","<p>Westbound: Stop&nbsp;K in Amhurst Road</p> <p>Eastbound: Stop TH in Amhurst Road</p>",,,,,,,,,"<p>Please note that step-free access has now been restored to this station.</p>","LO",,"EB552393C9FF4A698A3B80AF4DC6F060"
"HKW","Hackney Wick","CRyan","21/03/2014",697800,"HACKNEY WICK","Hackney Wick Railway Station","Wallis Road",,,,"E9 5LH",-0.0257661725,51.543681835,"LO","fullTime","Y",,,"Announcements",,"Y",,"Y","<p>On each platform</p>","TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>You can Contact Customer Services on 0845 601 4867</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=E9 5ER&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Hackney Wick station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","Y","Y","<p>contact taxi operator directly</p>",,"<p>Stratford</p>","N",,"<p>Step free access between platforms involves exiting the station</p>","N",,,,"N",,"N",7,"No","Y",,,"Stands","<p>Westbound: Stop A in Hepscott Road</p> <p>Eastbound: Stop B in Hepscott Road</p>",,,,,,,,,,"LO",,"560ED1429BB346E9845A54D0D3D7818F"
"HGG","Haggerston","CRyan","21/03/2014",1022,"HAGGERS","Haggerston Railway Station","Lee Street",,,,"E8 4DY",-0.076443,51.539121,"LO","unstaffed","Y",,,"DepartureScreens, Announcements",,"Y","Station is staffed from 15 minutes before the first train until 15 minutes after the last train.","Y",,"TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"N",,"N","Cold drinks vending machine Food vending machine","Y","N",,"N",,"N","N","CardsAndCoins",,"Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"Y","Y",,,"<p>Liverpool Street</p>","N",,,"Y",,,,"N",,"N",,,,,,,,,,,,,,,,,"LO",,"3A8475F0C53240DCB3D68726EB7ADA50"
"HDH","Hampstead Heath","CRyan","10/10/2013",141300,"HAMPSTEAD HEATH","Hampstead Heath Railway Station","South End Road","Hampstead","Greater London",,"NW3 2QD",-0.1651719284,51.5558372504,"LO","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>via ticket office</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"N",,"N","Coffee kiosk on Platform 2 (eastbound)","Y","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW3 2QD&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Hampstead Heath station</a></p>","Y",,"N","N","Post Office located nearby","N",,"N",,"N","Flower stall High street shops","Y",,,,"When booking office is open",,"N","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,"<p>Willesden Junction</p> <p>Canonbury</p>","N",,,"N",,,,"N",,"N",5,"Yes","Y","Covered shelter on eastbound platform",,"Stands","<p>Westbound: Stop D in Pond Street</p> <p>Eastbound: Stop B in Constantine Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HDH.pdf"">here</a></p>",,"<p>Change at West Hampstead for First Capital Connect services to Gatwick and Luton.</p>",,,,,"LO",,"A5DDDA1FA40B4202BC6394F928464A5C"
"HRY","Harringay Green Lanes","CRyan","27/03/2014",740100,"HARRINGAY GRN LA","Harringay Green Lanes Station","Green Lane","Harringay","Greater London",,"N4 1DR",-0.0979191677,51.5772479371,"LO","partTime","Y",,,"Announcements","<p>help point on each platform. Gives recorded train information, also emergency calls can be made</p>","Y",,"N","<p>Entrance to each platform</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>Customer service staff available from start until end of service</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N","Coffee kiosk","Y","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=N4 1DR&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Harringay Green Lanes station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Customer service staff available from start until end of service",,"Y","Y",,"Y",,"N","Y","<p>contact taxi operator directly</p>",,,"N",,"<p>The station is on a bridge over the road below. Both platforms are accessible from the street via ramps. Access between platforms is at street level only, as there is no physical connection between them.</p>","Y",,,,"N",,"N",4,"No","Y",,,"Stands","<p>Westbound: Stop HO outside station in Green Lanes</p> <p>Eastbound: Stop HF opposite station in Green Lanes</p>",,,,,,,,,,"LO",,"A55B39B6149A4314A112516824599DC4"
"HTE","Hatch End","CRyan","03/01/2014",139800,"HATCH END","Hatch End Railway Station","Station Approach","Hatch End","Greater London",,"HA5 4HU",-0.3695177068,51.6101029612,"LO","fullTime","Y",,,"DepartureScreens, Announcements",,"N","Security staff on site outside booking office opening hours.","Y","<p>Booking hall</p>","TicketMachine","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA5 4HU&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Hatch End station</a></p>","N",,"N","N","Post Office located nearby","N",,"N",,"N","High street shops","N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","N","<p>contact taxi operator directly</p>",,"<p>Harrow & Wealdstone</p> <p>Watford Junction</p>","N",,"<p>Platform 1 (northbound) and ticket office fully accessable. Platform 2 (southbound) is via footbridge</p>","N",,,,"N",,"N",6,"Yes","Y",,"<p>Cycle Disclaimers</p>","Stands","<p>Northbound and southbound: Stop W outside station in Uxbridge Road</p> <p>&nbsp;</p>",,"<p>There is no taxi rank, but there is a taxi office immediately outside the station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HTE.pdf"">here</a></p>","<p>Closest station is Harrow & Wealdstone, 6 mins journey southbound.</p>",,,,,,"LO",,"69D886A79ED34219A21BA94BBAFECCEC"
"HDL","Headstone Lane","CRyan","03/01/2014",143400,"HEADSTONE LANE","Headstone Lane Railway Station","Long Lane","Harrow Weald","Greater London",,"HA2 6NB",-0.3567854507,51.6027314851,"LO","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Booking hall</p>","TicketMachine","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA2 6NB&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Headstone Lane station</a></p>","Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","Y","N","<p>contact taxi operator directly</p>",,"<p>Harrow & Wealdstone</p>","N",,"<p>Ticket office has level access from street with stairs to both platforms.</p> <p>Step-free access from side entrance only to Platform 2 (northbound).</p> <p>Access to Platform 1 (southbound) via footbridge only.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Northbound: Stop B in Long Elmes</p> <p>Southbound: Stop A in Long Elmes</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HDL.pdf"">here</a></p>","<p>Closest station is Harrow & Wealdstone, 3 mins south by train.</p>",,,,,,"LO",,"3CAF7536B11F457992F5B9E6465CDF6E"
"HMN","Homerton","CRyan","21/03/2014",697900,"HOMERTON","Homerton Railway Station","Barnabas Road","Homerton","Greater London",,"E9 5SB",-0.0386209062,51.5465953441,"LO","partTime","Y",,,"Announcements",,"Y",,"Y","<p>Station forecourt</p>","TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>You can contact Customer Services on 0845 601 4867</p>",,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=E9 5SB&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Homerton station</a></p>","Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Ticket office staff provide assistance where possible</p>","N","Y","<p>contact taxi operator directly</p>",,"<p>Stratford</p>","N",,,"Y",,,,"N",,"Y",12,"No","Y",,"<p>4</p>","Stands","<p>Westbound: Stop F opposite&nbsp;hospital in Homerton Grove</p> <p>Eastbound: Stop E outside hospital in Homerton Row.</p>",,"<p>Minicab office opposite station</p>",,,,,,,,"LO",,"1DB6FD81F260430B8F0EEDA93B3E3FF3"
"HPA","Honor Oak Park","steelee","30/04/2013",541800,"HONOR OAK PARK","Honor Oak Park","-",,,,"SE23 1EB",-0.0456218436,51.4504882441,"LO","partTime","Y",,,"DepartureScreens, ArrivalScreens",,"Y",,"Y","<p>Located in the booking hall</p>","TicketOffice, TicketMachine","Y","Y","Y","TicketOffice, TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"Y","<p>&nbsp;</p> <p>Call Southern Trains Customer Services 08451 272920 for issues related to Southern train services.</p> <p>Call London Overground Customer Services 0845 601 4867 for issues related to London Overground trains, station staff and facilities.</p> <p>&nbsp;</p>",,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N","Coffee shop","Y","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE23 1DY&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Honor Oak Park station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Quickfare machines are not low level and have non-compliant user-operated parts.</p>","Y",,"N","N","<p>For&nbsp;taxi journeys, contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>London Bridge</p>","N",,"<p>No step-free access&nbsp;to either&nbsp;platform. One step from street to booking office.</p> <p>Nearest step-free station is Forest Hill</p>","N",,,,"N",,"N",10,"Yes","Y","station front",,,"<p>Northbound: Stop HB outside station in Honor Oak Park</p> <p>Southbound: Stop HA opposite station in Honor Oak Park</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HPA.pdf"">here</a></p>",,,,,"<p>TEST MM 12/04/2012 - cycle hire is not really available at HPA</p>",,"LO",,"FC2A8118F0CF4815ADB62E8EB92A9ED6"
"HOX","Hoxton","CRyan","21/03/2014",1023,"HOXTON","Hoxton Railway Station","Geffrye Street",,,,"E2 8FF",-0.076746,51.531932,"LO","unstaffed","Y",,,"DepartureScreens, Announcements",,"Y","Station is staffed from 15 minutes before the first train until 15 minutes after the last train.","Y",,"TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 1/2",,,,"Y",,,,,,"N",,,"0845 330 9882",,,,"N",,,,"N","N",,,"N",,"N","<p>Vending machines on station concourse</p>","Y","N",,"N",,"N","N","CardsAndCoins",,"Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"Y","Y",,,"<p>Liverpool Street</p>","N",,,"Y",,,,"N",,"N",,,,,,,,,,,,,,,,,"LO",,"2995E69FC3F34355A42B1E80F2E7CA68"
"IMW","Imperial Wharf","Unknown","08/01/2014",9586,"Imperial Wharf","Imperial Wharf Railway Station","Townmead Road",,,,"SW6 2ZH",-0.181411,51.474251,"LO","fullTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y",,"TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"Y","N",,"N",,"N","N","CardsAndCoins",,"Y",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"Y","Y",,,"<p>Clapham Junction</p>","N",,"<p>Step-free access to booking office from street level.</p> <p>Step-free access from booking office to each platform via lifts.</p>","Y",,,,"N",,"N",4,"No","Y","Immediately outside station entrance","<p>8 racks adjacent to entrance to Platform 1</p> <p>32 racks adjacent to entrance to Platform 2</p>","Wheel Racks","<p>Southbound:- Stop A opposite station in Harbour Avenue</p> <p>Northbound:- Stop K outside station in Harbour Avenue</p>",,,,"<p>West Brompton station (with links to the District Line) is one stop to the north.</p>",,"<p>Boat services from Chelsea Harbour Pier (200 metres walk) on Mondays to Fridays, peak hours only, between Putney and Blackfriars.</p>",,,,"LO",,"2228A50D10D9490CAB4626BC3319E6D2"
