"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"HRW","Harrow & Wealdstone","donohuej","26/04/2013",139700,"-","The Bridge","High Street","Harrow","Greater London",,"HA3 5BP",-0.3340730185,51.5916203758,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Halls</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y","Contact the relevant TOC",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"Y","Waiting rooms on Platforms 6, 4/5, 2/3 and 1.","N",,"Y","Y","Male, female and unisex accessible in the Sandridge Close ticket hall - no charge.","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA3 5BP&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Harrow & Wealdstone station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","Y","<p>Contact taxi operator directly</p>",,,"N","<p>Standard key, not RADAR - ask staff for assistance.</p>","<p>Customers need to be aware that there is a step between train and platform of up to 300mm for London Underground services.</p>","Y",,,"<p>Sandring Close entrance - Drop-off point close by with drop curb but no safe crossing.</p>","N",,"N",22,"No","Y","12 outside station by car park",,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Bakerloo Line","Interchange for National Rail services to Gatwick",,,,,"LT",,"67F6197318184CF6997199A8C1A4ACC6"
"HOH","Harrow-on-the-Hill","dhanley","03/01/2014",59800,"HARROW-HILL UND","Station Approach","Harrow",,,,"HA1 1BB",-0.3359898856,51.5790671372,"LT","fullTime","Y",,,,,"N",,"Y",,"NotAvailable","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y","Chiltern Railways Customer Services",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","Y","Male and female toilets in the ticket hall - no charge.","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA1 1BB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Harrow-on-the-Hill station</a>","N",,"N","N",,"N",,"Y",,"N",,"Y",,,,"<p class=""clear hlt"">London Underground staff are available when trains are running.</p>",,"Y","Y","Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.","Y","Ticket office staff provide assistance where possible. See ticket office opening hours.","N","N","Contact taxi operator directly",,,"N",,,"N",,,"College Road bus station entrance - Drop-off point close by with drop curb and pelican crossing.","Y",,"N",26,"Yes","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Metropolitan Line","Interchange in Central London for services to Gatwick, Stansted and London City. Interchange at Rayners Lane for the Piccadilly Line to Heathrow Terminals 1, 2, 3, 4 and 5",,,,,"LT",,"F3869A1495DF4BA4AEA7D55BCA18DB5C"
"HHY","Highbury & Islington","donohuej","26/04/2013",600900,"-","Holloway Road","-",,,,"N5 1RA",-0.1020766012,51.546739948,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,"Zone 2",,,,"N","Contact the relevant TOC",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","N","None","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N5 1RA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Highbury & Islington station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,"For First Capital Connect contact the Special Assistance Helpline on 0800 058 2844 or Text 0800 975 1052.",,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,"<p>It is possible to make a step-free interchange between Victoria Line and First Capital Connect platforms going in the same direction (i.e. Northbound to Northbound), but not to enter or exit the station step-free. Customers need to be aware that there is a step between train and platform of up to 200mm for London Underground services. Boarding ramps are not available at this station.</p>","N",,,"<p>Drop-off point close by with drop curb and pelican crossing.</p>","N",,"N",26,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Victoria Line","Interchange at Tottenham Hale for National Rail Services to Stansted",,,,,"LT",,"73C167D5EDDF48CF82CC2FC8F6782ACE"
"KNL","Kensal Green","donohuej","26/04/2013",144700,"KENSAL GREEN","Kensal Green Railway Station","College Road","Kensal Green","Greater London",,"NW10 5JT",-0.2238558628,51.5306617884,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","N","None","N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW10 5JT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kensal Green station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.","Y","Ticket office staff provide assistance where possible. See ticket office opening hours.","N","N","Contact taxi operator directly",,,"N",,,"N",,,"Drop-off point close by with drop curb and pelican crossing.","N",,"N",14,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Bakerloo Line","Interchange at Harrow & Wealdstone for National Rail services to Gatwick",,,,,"LT",,"7CEE2A3B6FF74690B08816B77760046F"
"KTN","Kentish Town","donohuej","26/04/2013",155300,"KENTISH TOWN","Kentish Town Road","-",,,,"NW5 2AA",-0.1394420761,51.5500363746,"LT","fullTime","Y",,,,,"Y",,"Y",,"NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","First Capital Connect Customer Relations",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","N","None","N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW5 2AA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kentish Town station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y","Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.","Y","Ticket office staff provide assistance where possible. See ticket office opening hours.","N","N","Contact taxi operator directly",,,"N",,,"N",,,,"N",,"N",0,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Northern Line","Interchange at King's Cross St Pancras for National Rail services to Luton or the Piccadilly Line to Heathrow Terminals 1, 2, 3, 4 and 5",,,,,"LT",,"BFAECBF4CF58409B81D85CCA3470A6A6"
"KNT","Kenton","donohuej","26/04/2013",139900,"KENTON","Kenton Railway Station","Kenton Road","Harrow","Greater London",,"HA3 0AZ",-0.3171373274,51.5814960199,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N","None","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA3 0AZ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kenton station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.","Y","Ticket office staff provide assistance where possible. See ticket office opening hours.","N","N","Contact taxi operator directly",,,"N",,,"N",,,,"N",,"N",5,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Bakerloo Line","Interchange at Harrow & Wealdstone for National Rail services to Gatwick",,,,,"LT",,"65728EF4C8D5422A95B0C4A9B5D67F52"
"KWG","Kew Gardens","donohuej","26/04/2013",559400,"KEW GARDENS","Kew Gardens Railway Station","Station Approach","Richmond","Greater London",,"TW9 3BZ",-0.2849616483,51.4776154969,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Halls</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3/4",,,,"Y","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","Y","Male and female toilets on the platform - no charge.","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TW9 3BZ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kew Gardens station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,"During booking office opening hours",,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y",,"Y","Y","<p>Contact taxi operator directly</p>",,,"N",,"<p>There is step free access between the street and all platforms, but be aware that it is not possible to interchange between Northbound and Southbound platforms without a street journey. Customers need to be aware that there is a step between train and platform of up to 300mm for London Underground services.</p>","Y",,,"<p>Drop-off point close by with drop curb but no safe crossing.</p>","N",,"N",28,"Yes","Y",,,,,,"Mini cab office outside the station.","Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","District Line","Interchange at Hammersmith, or Turnham Green then Acton Town, for the Piccadilly Line to Heathrow Terminals 1, 2, 3, 4 and 5. Interchange at Earl's Court for National Rail services to Gatwick from West Brompton.",,,,,"LT",,"E089F29157534565A64C665126D0D96C"
"MOG","Moorgate","donohuej","26/04/2013",600500,"MOORGATE.","Moorfields","-",,,,"EC2Y 9AE",-0.09024,51.519563,"LT","unstaffed","Y",,,,,"N",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,"Zone 1",,,,"N","<p>First Capital Connect Customer Relations</p>",,,,,"N",,,,,,,"Y",,,,"N","N",,,"N",,"N",,"Y","N",,"N",,"N","N","CardsAndCoins",,"N",,"N","N",,"N",,"Y",,"N",,"Y",,,,,,"N","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y",,"N","N","<p>Contact taxi operator directly</p>",,,"N",,,"N",,,"<p>Moorfields West entrance - Drop-off point close by at same level as pavement</p>","Y",,"N",,"No","Y",,,,,,,"<p>Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html</p>","<p>Northern, Metropolitan, Circle, Hammersmith & City Lines</p>","<p>Interchange at Farringdon for National Rail services to Luton. Interchange at King's Cross St Pancras for the Piccadilly Line to Heathrow Terminals 1, 2, 3, 4 and 5</p>",,,,"<p>National Rail services no longer run between Moorgate and Farringdon as part of the Improvement Programme. London Underground trains continue to run normally on this route</p>","LT",,"06EB09A1799C46A38E6890869707B77D"
"NWB","North Wembley","donohuej","26/04/2013",142200,"NORTH WEMBLEY","North Wembley Railway Station","East Lane","Wembley","Greater London",,"HA9 7NT",-0.3039843835,51.5626022528,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N","None","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA9 7NT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around North Wembley station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.","Y","Ticket office staff provide assistance where possible. See ticket office opening hours.","N","N","Contact taxi operator directly",,,"N",,,"N",,,,"N",,"N",4,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Bakerloo Line","Interchange at Harrow & Wealdstone for National Rail services to Gatwick",,,,,"LT",,"9ACE63F296344D838474270202C2DCE1"
"QPW","Queens Park (London)","donohuej","25/04/2013",141900,"QUEENS PARK(LDN)","Queens Park Railway Station","Salusbury Road","West Kilburn","Greater London",,"NW6 6NL",-0.2049825011,51.5339715337,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>London Overground Customer Service Centre</p>",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW6 6NL&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Queens Park (London) station</a></p>","N",,"N","N",,"N",,"Y",,"N",,"N",,,,,,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,,"N",,,,"N",,"N",6,"No","Y",,,,,,,"<p>Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html</p>","<p>Bakerloo Line</p>","<p>Interchange at Harrow & Wealdstone for National Rail services to Gatwick</p>",,,,,"LT",,"B3043C15FD204C87AA8823C785F1B5C4"
"RIC","Rickmansworth","dhanley","03/01/2014",68700,"RICKMANSWRTH UND","Station Approach","Rickmansworth",,,,"WD3 1QY",-0.4732729561,51.6402466027,"LT","fullTime","Y",,,,,"N",,"Y",,"NotAvailable","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 7",,,,"Y","Chiltern Railways Customer Services",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","Y","Male and female toilets on the platform - no charge.","N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=WD3 1QY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Rickmansworth station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,"<p>There is step free access between the street and Platform 2 for Southbound Metropolitan Line and National Rail services only. Customers need to be aware that there is a step between train and platform of up to 300mm for London Underground services. Boarding ramps are not available at this station.</p>","N",,,,"N",,"N",12,"No","Y",,,,,,"Mini cab office outside the station.","Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Metropolitan Line","Interchange in Central London for services to Gatwick, Heathrow, Stansted and London City",,,,,"LT",,"410D59B589434089B827CD09B155209C"
"SOK","South Kenton","donohuej","25/04/2013",145300,"SOUTH KENTON","South Kenton Railway Station","Windermere Road","Preston","Greater London",,"HA9 8RB",-0.3084627894,51.570220608,"LT","fullTime","Y",,,,,"N",,"N","<p>Approach Subway</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y","<p>London Overground Customer Service Centre</p>",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA9 8RB&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around South Kenton station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,,"N",,,"<p>Drop-off point close by with drop curb but no safe crossing.</p>","N",,"N",0,"No","Y",,,,,,,"<p>Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html</p>","<p>Bakerloo Line</p>","<p>Interchange at Harrow & Wealdstone for National Rail services to Gatwick</p>",,,,,"LT",,"2B5442F040204E1DAB12FB4930E765BC"
"SRU","South Ruislip","iwatson","02/01/2014",305700,"SOUTH RUISLIP.","Station Road","South Ruislip",,,,"HA4 6TP",-0.3992477137,51.5569265569,"LT","partTime","Y",,,,,"Y",,"Y",,"NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA4 6TP&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around South Ruislip station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,"Ticket Office staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness. London Underground staff are on site when trains are running.<br />",,"Y","Y",,"N",,"N","N","For taxis from all UK stations visit www.traintaxi.co.uk.",,,"N",,"There is no flat access at this station.","N",,,,"N",,"N",2,"No","Y",,,,"Rail replacement buses depart from the front of the station.",,"At front of station.","Bus number 114 stops at Victoria Road, a few minutes walk from the station.","Served by the Central Line.",,,,,,"LT",,"820F4384071040F79EA2525661634F26"
"SBP","Stonebridge Park","donohuej","25/04/2013",145400,"STONEBRIDGE PARK","Stonebridge Park Railway Station","North Circular Road","Stonebridge Park","Greater London",,"NW10 0RL",-0.2758280111,51.5441168147,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N","None","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW10 0RL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Stonebridge Park station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.","Y","Ticket office staff provide assistance where possible. See ticket office opening hours.","N","N","Contact taxi operator directly",,,"N",,,"N",,,,"N",,"N",8,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Bakerloo Line","Interchange at Harrow & Wealdstone for National Rail services to Gatwick",,,,,"LT",,"9788319C088F484FB7E5DA178A6779CD"
"WMB","Wembley Central","donohuej","25/04/2013",142300,"WEMBLEY CENTRAL","Wembley Central Railway Station","High Road","Wembley","Greater London",,"HA9 7AJ",-0.2964185637,51.5523310827,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"Y",,"N",,"N","N","None","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=HA9 7AJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Wembley Central station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,"There is no disabled assistance available at this station.",,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,"<p>Nearest stations with step free access are London Euston and Harrow & Wealdstone.</p>","N",,,,"N",,"N",0,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","Bakerloo Line","Interchange at Harrow & Wealdstone for National Rail services to Gatwick",,,,,"LT",,"BBC5B4FF0481466AB3ABF0DE41628B5E"
"WBP","West Brompton","donohuej","25/04/2013",887500,"WEST BROMPTON","Old Brompton Road","-",,,,"SW5 9JX",-0.1954357105,51.4873327686,"LT","fullTime","Y",,,,,"N",,"Y","<p>Ticket Hall</p>","NotAvailable","N","Y","N","NotAvailable","N",,"N","N","NotAvailable","N",,"Zone 2",,,,"N","London Overground Customer Service Centre",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW5 9JX&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around West Brompton station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"No Silverlink based at the station, but staff can be booked to assist",,"Y","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","Y","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,"<p>There is step free access between the street and Platform 2 for Eastbound District Line services, and Platforms 3 and 4 for London Overground services only. It is possible to make a step-free interchange between all of these platforms. Customers need to be aware that there is a step between train and platform of up to 200mm for LUL services. Boarding ramps are not available at this station.</p>","N",,,"<p>Drop-off point close by with drop curb and pelican crossing.</p>","Y",,"N",8,"No","Y",,,,,,,"<p>Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html</p>","<p>District Line</p>","<p>Interchange for National Rail services to Gatwick. Interchange at Earl's Court for the Piccadilly Line to Heathrow Terminals 1, 2, 3, 4 and 5</p>",,,,,"LT",,"3F7ECCA4B1BC4B61A5C1FE39388ECCEA"
"WEH","West Ham","welsbys","01/05/2013",747400,"West Ham","Manor Road","-",,,,"E15 3BN",0.0058754718,51.5285764835,"LT","unstaffed","Y",,,,,"N",,"Y",,"NotAvailable","N","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y","c2c Customer Relations",,,,"https://www.tfl.gov.uk/tfl/contact/lostproperty","N",,,"0845 330 9882",,,,"Y",,,,"N","N",,,"N",,"N",,"Y","N","None","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=E15 3BN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around West Ham station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"N","Y","<p>Accessible ticket machines sell tickets suitable for use on London Underground services, including Travelcards. Where tickets for National Rail services are not available through an accessible ticket machine, ticket office staff provide assistance where possible.</p>","N","<p>Ticket office staff provide assistance where possible. See ticket office opening hours.</p>","N","N","<p>Contact taxi operator directly</p>",,,"N",,"<p>Customers need to be aware that there is a step between train and platform of up to 200mm for London Underground services.</p>","Y",,,"<p>Drop-off point close by with drop curb but no safe crossing.</p>","N",,"N",16,"No","Y",,,,,,,"Please see TfL's interactive map for details of bus routes and destinations served: http://www.journeyplanner.org/im/SI-C.html","District, Central and Jubilee Lines","Interchange at Canning Town for the DLR to London City. Interchange at Stratford then Highbury & Islington for National Rail services to Stansted from Tottenham Hale.",,,,,"LT",,"BDEEF25398524EF0BC44C125263063A1"
