"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"CRW","Crawley","CRaan","21/03/2014",548400,"CRAWLEY.","Station Way","Crawley","West Sussex",,,"RH10 1JA",-0.186672649,51.1122072,"SN","partTime","Y","Yes - from ticket office",,"Announcements, ArrivalScreens",,"N",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a form from a Southern ticket office.</p>",,,,,"N","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call customer services on 08451 272 920",,,"N","Y",,"Platform 1-3 seats under roof plus 1 further on platform. Also waiting room with narrow door. Platform 2- Shelter with seats- no wheelchair space.","Y",,"N","Coffee shop Cold drinks vending machine","Y","Y",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH10 1JA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Crawley station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"Y",,"N",,"N",,"Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare Machines Can Be Located In Booking Hall , As Well As Platform 2 .</p>","Y",,"N","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Access to platform 1 (to London) via steep ramp.  Level access to platform 2 (to Horsham) via rear entrance.  Long step free route between platforms. </p>","Y",,,"<p>In Car Park</p>","Y",,"Y",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/CRW.pdf"""">here</a></p>",,,,,,,"SN",,"1E6E3E2E16EB4DBB938F9D963199FC80"
"COH","Crowborough","CRaan","21/03/2014",532500,"CROWBOROUGH","Jarvis Brook","Crowborough","East Sussex",,,"TN6 2JR",0.188023149,51.04638117,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"Announcements, ArrivalScreens","<p>White in colour , Located on both platforms .</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a application form from a Southern ticket office.</p>",,,,,"N","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,"Seating available on both platforms. Platform 1 - roof with metal seats. 3 metal seats in ticket office.","Y",,"N","Caf&eacute;","Y","Y",,"N",,"N","Y","Coins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN6 2JR&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Crowborough station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare Machine Can Be Located In Car Park .</p>","Y",,"N","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Uckfield [UCK</p>","N",,"<p>Level access to platform 1 (to London).  Steps to platform 2 (to Uckfield). </p>","N",,,,"Y",,"N",8,"Yes","Y","Platform 1","<p>cycle racks are available</p>",,"<p>Station forecourt.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/COH.pdf"""">here</a></p>",,,,,,,"SN",,"F36575A054644BDD80A3B29378A9D294"
"DLH","Doleham","CPancutt","15/11/2013",503600,"DOLEHAM","Doleham Lane","East Sussex",,,,"TN35 4LY",0.610702875,50.9187472,"SN","unstaffed","Y",,,"DepartureScreens, ArrivalScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,"Applicable Operators: Southern","SN",,"N","<p><strong>Cycle restrictions on Southern trains from this station<br/></strong>0646 to Brighton - cycles cannot be carried beyond Eastbourne<br/>0755 to Brighton - cycles cannot be carried beyond Hastings</p> <p>Please visit <a href=""""http://www.southernrailway.com/cyclepolicy"""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN35 4LY&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Doleham station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","<p>Unmanned Station .</p>","N","N","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Doleham are:</p> <ul> <li>Hastings</li> <li>Rye</li> </ul>","N",,"<p>Access to platform via long ramp / footpath</p>","Y",,,"<p>No designated area.</p>","N",,"N",0,"No","Y",,"<p>Council facility</p>",,"<p>Rail replacement bus services do not serve Doleham.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/DLH.pdf"""">here</a></p>",,,,,,,"SN",,"90B4CC7EE6D64DD8AF77F966A99C6E30"
"DKG","Dorking (Main)","CRaan","20/03/2014",535700,"DORKING","Station Approach","Dorking","Surrey",,,"RH4 1TF",-0.32423924,51.240927,"SN","fullTime","Y",,,"DepartureScreens, Announcements","<p>Customer Information office on platform 1 - staffed at all times.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","Y","<p>Southern's smartcard is called 'the key'.  To apply online go to <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office.</p>",,"Applicable Operators: Southern","SN",,"N","<p>Please call Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N","Coffee shop","Y","Y","<p>Male, female, and accessible toilets are all located on Platform 1</p>","Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH4 1TF&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Dorking station&lt;/a&gt;&lt;/p&gt;","N",,"N","Y","<p>Located next to the door of the main entrance</p>","N",,"Y","Located outside main entrance","N","Coffee kiosk, a newsagent, and a passport photo booth","Y",,,,,,"Y","Y","<p>Located by main entrance.</p>","Y",,"Y","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Step free access to all platforms via passenger operated lifts.</p>","Y",,,"<p>Set-down point in car park at front of station</p>","Y",,"Y",70,"Yes","Y","<p>Station car park</p>",,"Stands","<p>Station forecourt.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/DKG.pdf"""">here</a></p>",,,,,,,"SN",,"A5659A2305D2498DADEF7C0B90C2E623"
"DMS","Dormans","CPancutt","15/11/2013",541300,"DORMANS","Station Road","Dormansland","Lingfield","Surrey",,"RH7 6NL",-0.004302625,51.15578598,"SN","partTime","Y",,,"Announcements, ArrivalScreens","<p>Staffed information point available on both platforms. </p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southern's smartcard is called 'the key'.  To apply on line go to <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office. </p>",,"Applicable Operators: Southern","SN",,"N",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH7 6NL&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Dormans station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Quickfare Machine can be located outside of Booking Hall .</p>","Y",,"N","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Dormans are:</p> <ul> <li>Lingfield</li> <li>East Grinstead</li> </ul>","N",,"<p>Step free access to platform 1 (to London) via steep ramp.  Steps to platform 2 (to East Grinstead)</p>","N",,,"<p>Whilst there is no dedicated impaired mobility set down / pick up area, there is ample space outside the station entrance. </p>","N",,"N",4,"No","Y","station front",,,"<p>Outside station on Dormans Station Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/DMS.pdf"""">here</a></p>",,,,,,,"SN",,"594B1336C1204774931A619B531C0789"
"DUR","Durrington-on-Sea","kmonk","19/11/2013",528200,"DURRINGTON","The Causeway","Goring","Worthing","West Sussex",,"BN12 6BT",-0.411461916,50.81752228,"SN","partTime","Y",,,"Announcements, ArrivalScreens","<p>White in colour can be located on both platforms .</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0609 to London Bridge - cycles cannot be carried beyond Hove<br/>0647 to London Bridge - cycles cannot be carried beyond Hove<br/>0657 to Victoria - cycles cannot be carried beyond Hove<br/>0717 to Victoria - cycles cannot be carried beyond Hove<br/>0733 to Brighton - cycles cannot be carried beyond Worthing<br/>0737 to Brighton - cycles cannot be carried beyond Worthing<br/>0745 to Victoria - cycles cannot be carried beyond Hove<br/>0800 to Brighton - cycles cannot be carried beyond Worthing<br/>0812 to Brighton - cycles cannot be carried at all on this train<br/>0817 to Brighton - cycles cannot be carried at all on this train<br/>0830 to Victoria - cycles cannot be carried beyond Hove<br/>0852 to Brighton - cycles cannot be carried beyond Worthing<br/>1659 to Southampton Central - cycles cannot be carried on this train<br/>1729 to Portsmouth Harbour - cycles cannot be carried on this train<br/>1759 to Southampton Central - cycles cannot be carried on this train<br/></p> <p>Please visit <a href=""""http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information</p> </p>",,,,,"N",,,,,,,"N","Please call customer services on 08451 272 920",,,"N","Y",,,"N",,"N",,"Y","N",,"N",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN12 6BT&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Durrington-on-Sea station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare Machine can be located by Booking Hall Entrance ,.</p>","Y",,"Y","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Step free access from street outside main entrance to platform 1 (to London/Brighton) via side gate. Footbridge with steps to platform 2 (to Littlehampton/Bognor) or ramp available until 9.30pm (exit over third party land). Steps to Ticket Office from street, although step-free access possible via platform 1.</p>","Y",,,,"N",,"N",26,"Yes","Y","station front, and Platform 2",,"Stands","<p>Station forecourt.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/DUR.pdf"""">here</a></p>",,,,,,,"SN",,"622D294AF78C4174B4D662E879B3C1CB"
"ELD","Earlswood (Surrey)","kmonk","18/12/2013",541400,"EARLSWOOD SURREY","Latimer Court","Redhill",,,,"RH1 6HR",-0.170821639,51.22732507,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"Announcements, ArrivalScreens","<p> White in colour , can be located on both platforms .Emergency Telephone - platform 1.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a application form from a Southern office.</p>",,,,,"N","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y",,"N",,"Y","Y",,"Y",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH1 6HR&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Earlswood (Surrey) station&lt;/a&gt;&lt;/p&gt;","Y",,"N","Y","Post Office located nearby","N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Quickfare Machine can be located on Station Road West .</p>","Y",,"Y","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Nearest Station with DDA Access Horley </p>","N",,"<p>Step free access to platform 1 (to London) and Ticket Office. Subway with steps to platform 2 (to Gatwick). Nearest step-free station is either Redhill or Gatwick Airport.</p>","N",,,,"Y",,"N",8,"Yes","Y","Platform 1",,,"<p>Existing bus stops on Earlswood Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/ELD.pdf"""">here</a></p>",,,,,,,"SN",,"E7AFF20E01654198B56AA5F9B01710EB"
"ECR","East Croydon","kmonk","18/03/2014",535500,"EAST CROYDON","George Street","Croydon",,,,"CR0 1LF",-0.092276539,51.37500564,"SN","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens","<p>Help/info points on platforms. Also Customer help desks on all platforms.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y","<p>Please call Customer services on 08451 272 920</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y",,"Y","Coffee shop Coffee kiosk Food outlet (Seating available)","Y","Y",,"Y","Female toilets","N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=CR0 1LF&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around East Croydon station&lt;/a&gt;&lt;/p&gt;","Y",,"N","N",,"N",,"Y","Located outside the station","N","Shoe repairer Wide range of shops Off Licence Passport Photo Booth","Y","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y","<p>Located on concourse , and outside of station .</p>","Y",,"Y","Y",,,,"N","<p>Radar key</p>","<p>Long steep ramps to platforms from main entrance.  Lifts to all platforms from Landsdowne Road entrance or interchange between platforms.</p>","Y",,,,"Y",,"Y",62,"Yes","Y","station front, opposite Platform 6",,"Stands","<p>Existing bus stop E8 in Dingwall Road (06.00 - 00.00) or East Croydon Bus Station (00.00 - 06.00).</p>",,"<p>Information on taxis from this station is available at <a href=""""http://www.traintaxi.co.uk"""">www.traintaxi.co.uk</a></p> <p>Black cabs outside station</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/ECR.pdf"""">here</a></p>","<p>Tramlink</p>",,,,,"<p>Step free access is available via ramps to all platforms and lifts to platforms 1,2,3 &amp; 4.  However, due to the severe weather and water ingress, the lift on platforms 5/6 are out of use until further notice.  To book assistance please call Southern Assisted Travel on 0800 138 1016.  </p>","SN",,"69E322AF14AF44ADA527F98EC7453973"
"EDW","East Dulwich","CPancutt","18/11/2013",535800,"EAST DULWICH","Grove Vale","East Dulwich","London",,,"SE22 8EF",-0.080717696,51.46132011,"SN","fullTime","Y",,,"Announcements, ArrivalScreens","<p>White in colour can be located on both platforms.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",0,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE22 8EF&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around East Dulwich station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>Quickfare machines can be located by entrance to platform 1</p>","Y",,"Y","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Steep ramp to Platform 1 (to London Bridge).  Steps and steep ramp to Platform 2 (to Tulse Hill).</p>","Y",,,,"N",,"N",6,"Yes","Y","By entrance to platform 1 .",,"Lockers","<p>Down from station at existing bus stops on East Dulwich Grove.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/EDW.pdf"""">here</a></p>",,,,,,,"SN",,"43F898CAFDAE4479BA7454E2289A757B"
"EGR","East Grinstead","CRaan","21/03/2014",548600,"EAST GRINSTEAD","Railway Approach","East Grinstead","West Sussex",,,"RH19 1EB",-0.017895018,51.12626697,"SN","fullTime","Y",,,"Announcements, ArrivalScreens","<p>Located in the station car park. </p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southern's smartcard is called 'the key'.  To apply online, please go to <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office. </p>",,"Applicable Operators: Southern","SN",,"N","<p>Customer Services 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N","<p>There is coffee shop seating in booking hall, whilst there are also bench style seating in the platform waiting shelters</p>","N","Coffee kiosk","Y","Y","<p>Male / Female and accessible toilets can be located in the booking hall, next to the automatic ticket gates</p>","Y",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH19 1EB&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around East Grinstead station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"Y",,"N",,"Y",,,,,,"Y","Y","<p>Located in the booking hall.</p>","Y",,"Y","Y","<p>There are no accessible taxis at this station, they must be booked.</p> <p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Oxted</p>","Y","<p>Located with Male & Female toilets by the ticket barriers</p>","<p>Step free access to platform 2 (to/from Victoria) only. Footbridge with steps to platform 1 (occasionally to/from Victoria). Interchange between platforms is possible via country end crossing boards for manual wheelchair users with staff assistance only. Nearest step-free station is Hurst Green.</p> <p><span>There are only a few trains daily that <strong>depart </strong>from Platform 1 (not step free).  In the current timetable these are: Monday to Friday: 05.58 to Victoria, 06.49 & 07.19 to London Bridge, 10.07 & 15.07 to Victoria.  22.37 Fridays only to Victoria.   On Saturdays only the 07.07 to Victoria.  All other trains are scheduled to depart from Platform 2 which has direct step free access.</span></p> <p><span>Trains <strong>arriving </strong>from Victoria onto Platform 1 are 08.53 (arr 09.48) and 13.53 (arr 14.47) during week days only.  On Fridays only the 21.23 (arr 22.17) and on Sundays only the 22.36 (arr 23.34).</span></p>","N",,,"<p>Located in the car park.  </p>","Y",,"Y",40,"No","Y","Located to the right of the station building.",,"Stands","<p>Station forecourt.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/EGR.pdf"""">here</a></p>",,,,,,"<p>&#160;</p> <p><strong></strong></p> <span><span><span><span> <p><span>There are only a few trains daily that <strong>depart </strong>from Platform 1 (not step free).&#160; In the current timetable these are: Monday to Friday: 05.45, 06.49 &amp; 07.19 to London Bridge, 10.07 &amp;&#160;15.07&#160;to Victoria.&#160; On Sunday only the 09.42 to Victoria.&#160; All other trains are scheduled to depart from Platform 2 which has direct step free access.</span></p> <p><span>Trains <strong>arriving</strong> from Victoria onto Platform 1 are 08.53 (arr 09.48)&#160;and 13.53 (arr 14.47)&#160;during week days only.&#160; On Saturdays only the 22.53 from Victoria arriving at 23.47 and on Sundays only the 22.36 (arr 23.34).</span></p> <p><span>If you need step free access to these services&#160;please phone assisted travel on 0800 138 1016 to discuss alternatives and/or book assistance if required.</span><span><span></span></span><span></span> </p> </span></span></span></span> <p>&#160;</p>","SN",,"A8052669351448D6806DF3EEDDEED757"
"EWR","East Worthing","CPancutt","18/11/2013",528300,"EAST WORTHING","Ham Road","Worthing","West Sussex",,,"BN14 8ED",-0.354885361,50.82163957,"SN","unstaffed","Y",,,"Announcements, ArrivalScreens","<p>Help points are located on each platform.</p>","Y",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southern's smartcard is called 'the key'.  To apply online, please go to <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office. </p>",,,,,"N","<p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0744 to Brighton - cycles cannot be carried at all on this train<br/>0807 to Brighton - cycles cannot be carried at all on this train<br/>0824 to Brighton - cycles cannot be carried at all on this train<br/>1746 to Littlehampton - cycles cannot be carried on this train<br/>1808 to Littlehampton- cycles cannot be carried on this train<br/>1823 to Portsmouth Harbour - cycles cannot be carried on this train<br/>1851to Southampton Central - cycles cannot be carried on this train<br/></p> <p>Please visit <a href="""" http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information</p> </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN14 8ED&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around East Worthing station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y","<p>Located at the bottom of the ramp on Platform 1 </p>","Y","<p>Unmanned Station</p>","N","N","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"N",,"<p>Steep ramps to platforms.  Thin platforms (2m) mean ramps canot be deployed. </p>","Y",,,,"N",,"N",0,"No","Y",,,,"<p>Down from station at existing bus stops on corner of Chesswood Road and Ham Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/EWR.pdf"""">here</a></p>",,,,,,,"SN",,"AF53B45E12D54CC3BBF90D3D64906359"
