"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"KML","Kemsley","welsbys","24/04/2013",520500,"KEMSLEY","Sheerness Rd","SITTINGBOURNE","Kent",,,"ME10 2ST",0.7353710312,51.3624387037,"SE","unstaffed","Y",,"Unstaffed station","DepartureScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME10 2ST&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kemsley station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Kemsley are: <ul><li>Sittingbourne</ul>","N",,"Both Platforms are step free. No car park.","Y",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KML.pdf"">here</a></p>",,,,,,,"SE",,"2FCA3A046CE248ABADABFD58576F8D0E"
"KTH","Kent House","cevans","23/08/2013",508000,"KENT HOUSE","Plawsfield Road","BECKENHAM","Greater London",,,"BR3 1JF",-0.0457950997,51.4127205993,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR3 1JF&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kent House station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","station forecourt","Y",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Ticket Office is not step free, car park is step free.","N",,,,"N",,"N",12,"Yes","Y","both sides",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KTH.pdf"">here</a></p>",,,,,,,"SE",,"00C067530CF64690BF0090E4AEEEF3D5"
"KDB","Kidbrooke","cevans","23/08/2013",510800,"KIDBROOKE","Upside Approach Road","LONDON","London",,,"SE3 9PL",0.0283243034,51.4627214278,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","in booking hall","N",,"N","Y",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE3 9PL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Kidbrooke station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Platforms are step free. Ticket Office and Car Park are step free.","N",,,,"Y",,"Y",20,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KDB.pdf"">here</a></p>",,,,,,,"SE",,"F95ACABA12CD4AE5B132E9AABFA0DB80"
"KCK","Knockholt","cevans","23/08/2013",510900,"KNOCKHOLT","Old London Rd","HALSTEAD","Greater London",,,"TN14 7HR",0.1308576764,51.3457887629,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in-access trains</p>","NotAvailable","Y","Y","N","NotAvailable","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 6",,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN14 7HR&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Knockholt station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Knockholt are: <ul><li>Orpington</ul>","N",,"Platform 1 suitable for wheelchair access. Nearest alternative station is Orpington.","N",,,,"Y",,"N",12,"Yes","Y","Platform 1 near entrance",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KCK.pdf"">here</a></p>",,,,,,,"SE",,"1FE79709549B49BAB6E249D5D690F95E"
"LAD","Ladywell","cevans","23/08/2013",505700,"LADYWELL","Ladywell Road","LONDON","London",,,"SE13 7XB",-0.0190335849,51.4562470362,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE13 7XB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Ladywell station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","station forecourt","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Both Platforms are step free. No car park.","Y",,,,"Y",,"N",18,"Yes","Y","Platform 1, London end",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LAD.pdf"">here</a></p>",,,,,,,"SE",,"2C3305136E23433CA201D3FDC33499D5"
"LEE","Lee (London)","cevans","23/08/2013",511000,"LEE (LONDON)","Burnt Ash Rd","Greater London",,,,"SE12 9JG",0.0133450937,51.4494901417,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","in booking hall","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE12 9JG&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Lee station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to all platforms. Ticket Office and Car Park are step free.","Y",,,,"Y",,"N",12,"No","Y","upside approach road",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LEE.pdf"">here</a></p>",,,,,,,"SE",,"81A56B509E12454C9A92712FC16A8D19"
"LEN","Lenham","cevans","23/08/2013",511100,"LENHAM","Station Approach Road","off High Street","MAIDSTONE","Kent",,"ME17 2HR",0.7077707395,51.2344809968,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME17 2HR&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Lenham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Down platform only, Up is via footbridge. Car park is step free.","N",,,,"Y",,"Y",8,"No","Y","next to side gate on down side (station building)",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LEN.pdf"">here</a></p>",,,,,,,"SE",,"A2377903FACB4D7E948C81B6DAF3A502"
"LEW","Lewisham","cevans","23/08/2013",505100,"LEWISHAM","Loampit Vale","LONDON","London",,,"SE13 7RY",-0.0140171135,51.4656947073,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","<p>On platform and in booking hall</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 2/3",,,,"N",,,"0845 000 2222",,,"N",,,"0845 000 2222",,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE13 7RY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Lewisham station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>station forecourt/ booking hall</p>","Y","Counter to the left can be raised or lowered to suit all customers","Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"There are lifts available giving step free access to the whole station.","Y",,,,"N",,"Y",44,"Yes","Y","left of entrance",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LEW.pdf"">here</a></p>","DLR",,,,,,"SE",,"024EC27570A549F0BC4CEF71CADB890B"
"WAE","London Waterloo East","welsbys","24/04/2013",515800,"LONDON WATRLOO E","Sandell Street","LONDON","London",,,"SE1 8NH",-0.1088932868,51.5040803752,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>On way in to access trains</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 1",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","platform B and C","Y",,"Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE1 8NH&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around London Waterloo East station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Steep Ramps to all platforms","Y",,,,"N",,"Y",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/WAE.pdf"">here</a></p>",,,,,,,"SE",,"4B12AF546898489A964BC091B1DCC1E3"
"LGF","Longfield","cevans","23/08/2013",511400,"LONGFIELD","Station Road","LONGFIELD","Kent",,,"DA3 7QA",0.3003798519,51.3961554537,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA3 7QA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Longfield station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Gentle ramp to platform 1 for services to London, from car park off Bramblefield Close. Steep ramp to access ticket office and services to Chatham off Station Road.</p>","N",,,,"N",,"N",4,"No","Y","platform",,"Stands",,,"at side of station","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LGF.pdf"">here</a></p>",,,,,,,"SE",,"ED67E05787BE49EB9BCD686E38117D87"
"LSY","Lower Sydenham","cevans","23/08/2013",505300,"LOWER SYDENHAM","Westerley Crescent","LONDON","London",,,"SE26 5BN",-0.0333389779,51.4248326229,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","Only available when staff present","N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE26 5BN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Lower Sydenham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","platform 1","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to all platforms- no car park.","Y",,,,"N",,"N",40,"No","Y","near side entrance on Platform 1",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LSY.pdf"">here</a></p>",,,,,,,"SE",,"219BFC0A3CF246E0AF90C9A89C97C1AE"
"MDB","Maidstone Barracks","welsbys","24/04/2013",523700,"MAIDSTONE BKS","Buckland Hill","MAIDSTONE","Kent",,,"ME16 0SQ",0.513966736,51.2771660804,"SE","unstaffed","Y",,"Unstaffed station","ArrivalScreens",,"Y",,"Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"N","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME16 0SQ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Maidstone Barracks station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"No access to platforms. No car park.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MDB.pdf"">here</a></p>",,,,,,,"SE",,"A625CC48B02D44F59DCB41782C857A83"
"MDE","Maidstone East","MMlynarska","07/10/2013",511500,"MAIDSTONE EAST","off Week Street","MAIDSTONE","Kent",,,"ME14 1QN",0.5213018566,51.2778267099,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","one on each platform","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME14 1QN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Maidstone East station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>platform 1</p>","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Platform 1 step free, Platform 2/3 accessed by road bridge. Ticket Office not step free, car park step free.</p>","Y",,,,"N",,"Y",50,"Yes","Y","Platform 1",,"Stands",,,"<p>platform 2 exit</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MDE.pdf"">here</a></p>",,,,,"Brompton Dock <BR>0208 232 3931<BR><A href=""http://www.bromptondock.co.uk/"">www.bromptondock.co.uk</A>&nbsp;",,"SE",,"97FED92F033A40B3AC0F1F495863E030"
"MDW","Maidstone West","cevans","23/08/2013",522200,"MAIDSTONE WEST","Station Approach","The Broadway","MAIDSTONE","Kent",,"ME16 8RJ",0.5157800269,51.2704625951,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","On platform","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME16 8RJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Maidstone West station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","booking hall","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Platform 2 step free, barrow crossing to platform 1. Ticket Office not step free, car park step free.","N",,,,"Y",,"Y",30,"No","Y","Platform 2",,"Stands",,,"<p>in approach road</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MDW.pdf"">here</a></p>",,,,,,,"SE",,"CCC38E8B31A64088B60636E62471B904"
"MRN","Marden (Kent)","swhitworth","06/01/2014",522300,"MARDEN KENT","Church Green Lane","MARDEN","Kent",,,"TN12 9HS",0.4931746055,51.1751695945,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","platform 1","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN12 9HS&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Marden station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Marden are: <ul><li>Paddock Wood<li>Staplehurst</ul>","N",,"Platform 1 step free. Ticket Office has ramp, car park is step free.","N",,,,"Y",,"N",16,"Yes","Y","car park",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MRN.pdf"">here</a></p>",,,,,,,"SE",,"DAAB31FACD894E4EBF6893BCD56592A6"
"MAR","Margate","cevans","23/08/2013",501800,"MARGATE","Station Approach","MARGATE",,,,"CT9 5AD",1.3720209553,51.3854356382,"SE","fullTime","Y",,,"DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,"0845 000 2222",,,"N",,,"0845 000 2222",,,,"Y",,,,"N","Y",,,"Y","platforms 1 and 3","N","Buffet","Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT9 5AD&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Margate station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0845 000 2222",,,,"Y","Y","station forecourt","Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Lifts to all platforms. Ticket Office is step free. Car Park is step free.","Y",,,,"Y",,"Y",38,"Yes","Y","Platform 1 country end",,"Stands",,,"<p>station front</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MAR.pdf"">here</a></p>",,,,,,,"SE",,"B1057EDFC1594E429EDACD76D9BAF3B7"
"MTM","Martin Mill","swhitworth","19/12/2013",504000,"MARTIN MILL","Station Approach","MARTIN MILL","Kent",,,"CT15 5JZ",1.3482326006,51.1706787247,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,"0845 000 2222",,,"N",,,"0845 000 2222",,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT15 5LD&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Martin Mill station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Martin Mill are: <ul><li>Dover Priory<li>Deal</ul>","N",,"Platform 1 only step free. Car park is step free.","Y",,,,"Y",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MTM.pdf"">here</a></p>",,,,,,,"SE",,"8F4EC5FF23E74FA281BA8508A443E501"
"MZH","Maze Hill","cplewa","22/11/2013",514900,"MAZE HILL","Tom Smith Close","LONDON","London",,,"SE10 9XG",0.0032956109,51.48293643,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On Platform","Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 3",,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","in booking hall","N","Cold drinks vending machine","Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE10 9XG&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Maze Hill station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y",,"Y",,"Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free to both platforms, long way round to interchange. Ticket Office and Car Park are step free.","N",,,,"N",,"Y",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MZH.pdf"">here</a></p>",,,,,,,"SE",,"3FBCDF638C8C4C2C8E7F34AF8D22F363"
