"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"CWH","Crews Hill","RDService","26/03/2014",600700,"CREWS HILL","Cattlegate Lane","Crews Hill","Enfield","Greater London",,"EN2 9EA",-0.106881406,51.68448622,"FC","unstaffed","Y",,,,"Station entrance","Y",,"N","<p>There are no Self service Ticket Machines at this station</p>","NotAvailable","N","N","N","NotAvailable","Y",,"N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=EN2 9EA&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Crews Hill station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"N","Y",,"N","<p>Discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Crews Hill are: Hertford North","N",,"<p>Unmanned station. The platforms are only accessible by stairs. The nearest station with step free access is Hertford North.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Southbound buses will stop on the station side of the junction of Cattlegate Road and Cattlegate Lane. Northbound buses will stop on the far side of the junction of Cattlegate Road and Cattlegate Lane.</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/CWH.pdf"""">here</a></p>",,,,,,,"FC",,"2B91842324654EF4A2B0309A66171E32"
"CRI","Cricklewood","RDService","26/03/2014",151900,"CRICKLEWOOD","Cricklewood Lane","-",,,,"NW2 1HL",-0.212231232,51.55872206,"FC","partTime","Y",,,,"on platforms","Y",,"Y","<p>Adjacent Ticket Office</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 3",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=NW2 1HL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Cricklewood station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but the arrangements must be pre-booked, and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"ramp access to southbound platform only - otherwise steps","N",,,,"N",,"N",2,"Yes","Y","station entrance",,,,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/CRI.pdf"""">here</a></p>",,,,,,,"FC",,"BBD35CA394744CD2B5300B7E5599DED7"
"CUF","Cuffley","RDService","26/03/2014",600800,"CUFFLEY","Station Road","Cuffley",,,,"EN6 4HY",-0.109777652,51.70872282,"FC","partTime","Y",,,,"<p>On both Platforms and Car Park</p>","Y",,"Y","<p>Station Entrance</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platform 2","N",,"Y","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=EN6 4HY&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Cuffley station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y","<p>discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Cuffley are: Hertford North","N",,"<p>The Booking Office is accessible from the street. However, the platforms are only accessible by stairs. The nearest station with step free access is Hertford North.</p>","N",,,,"N",,"N",10,"Yes","Y","station entrance",,"Stands","<p>Southbound and Northbound buses will stop in the station forecourt.</p>",,"<p>located in the station car park</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/CWH.pdf"""">here</a></p> <p><a href=""""http://www.nationalrail.co.uk/posters/CUF.pdf""""></a></p>",,,,,"<p><strong>Den's Cycles</strong></p><p>0.6  miles away from the station (12 minute walk)<br>11 Sutherland Avenue, Cuffley, Potters Bar, Hertfordshire, EN6 4EQ <br>Tel:  01707 874625 </p>",,"FC",,"9267E800FA904AA39E635EA1A4062092"
"DOW","Downham Market","RDService","26/03/2014",705500,"DOWNHAM MARKET","Railway Road","Downham Market","Norfolk",,,"PE38 9EN",0.365691048,52.60412548,"FC","partTime","Y",,,,"Help points are available on both platforms and in the car park.","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Platform 2","N","Shop / bar on platfom 1","Y","Y","Platform 1","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=PE38 9EN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Downham Market station</a>","N",,"N","Y","station entrance","N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative, Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N","Discretion is shown and assistance is provided where appropriate","N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y","On Platform 1 only","Access to both platforms and booking office. Limited staff.","Y",,,,"Y",,"N",22,"Yes","Y","STATION ENTRANCE",,"Stands","<p>Southbound and Northbound buses will stop in the station forecourt.</p>",,"<p>Private hire only</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/DOW.pdf"""">here</a></p>",,,,,,,"FC",,"9183689659384189BE3EC8407FE6EFB0"
"DYP","Drayton Park","RDService","26/03/2014",600000,"DRAYTON PARK","Drayton Park","Highbury",,,,"N5 1NT",-0.105706892,51.55309356,"FC","partTime","Y",,,,"no","N",,"Y","<p>Booking hall</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N5 1NT&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Drayton Park station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y","Discretion is shown and assistance is provided where appropriate","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Drayton Park are: Kings Cross","N",,"The Booking Office is accessible from the street.","N",,,,"N",,"N",12,"Yes","Y","Station entrance",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/DYP.pdf"""">here</a></p>",,,,,,,"FC",,"F76DEC7F498B493A8DC77745C8C6A06F"
"EPH","Elephant & Castle","RDService","26/03/2014",524600,"-","Elephant Road","-",,,,"SE17 1LB",-0.099510426,51.49409052,"FC","partTime","Y",,,,"on platforms","Y",,"Y","Booking hall opposite stairs to shopping centre","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 1/2",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms 2/3","N",,"Y","Y",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE17 1LB&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Elephant & Castle station</a>","N",,"N","N",,"N",,"Y","main concourse","N",,"N",,"0800 058 2844",,"Please phone the Helpline on 0800 058 2844 to ensure arrangements are in place.",,"Y","Y",,"N",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Steps to main entrance from street level and steps to all platforms","N",,,,"N",,"N",3,"Yes","Y","Platform 4 station entrance",,,,,"There is a rank located in Elephant Road.","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/EPH.pdf"""">here</a></p>","Interchange with LUL Northern Line",,,,"On Your Bike.Com<br />0.7 miles away from the station (14 minute walk)<br />52-54, Tooley Street, London, SE1 2SZ <br />Tel: 020 7378 6669 <br />www.onyourbike.com <br />Velodro Bicycle Shop<br />0.4 miles away from the station (8 minute walk)<br />97 Tower Bridge Rd, London, London, SE1 4TW <br />Tel: 020 7407 4287 <br />www.velodro.com/",,"FC",,"8AAEF18574114339B15C783FB2239EC6"
"ELS","Elstree & Borehamwood","RDService","26/03/2014",154200,"-","Allum Lane","Elstree",,,,"WD6 3LS",-0.279798749,51.6528853,"FC","partTime","Y",,,,"<p>on platforms</p>","Y",,"Y","<p>Station Entrance and Ticket Hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","On platforms","N",,"Y","Y",,"Y",,"N","Y","CardsAndCoins","<p>Find WiFi Hotspots around Elstree & Borehamwood station</p>","N",,"N","N",,"N",,"N",,"N",,"Y",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y",,"Y","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Newly built ticket office providing level access from the street. One window has low level counter. Step free access to Platform 1 (southbound)</p>","N",,,,"Y",,"N",122,"Yes","Y","front right hand side",,"Stands",,,"<p>Taxi office nearby</p>","<p><a href=""""http://www.nationalrail.co.uk/posters/ELS.pdf""""></a></p>",,,,,,,"FC",,"A3B19BA85CA949568AD571C1AE3DF6FE"
"ENC","Enfield Chase","RDService","26/03/2014",601000,"ENFIELD CHASE","Windmill Hill","Enfield",,,,"EN2 7AA",-0.090711196,51.6527593,"FC","partTime","Y",,,,"Help points are available on both platforms and in the car park.","Y","Ticket Office is closed Mon - Fri between 12:50 and 15:15","Y","Station Entrance","TicketMachine","Y","N","Y","TicketMachine","Y","Only from Self Service Ticket Machines","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Platform 1","N","Coffee shop on platform 1","Y","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=EN2 7AA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Enfield Chase station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844",,"Y","Y",,"N","<p>Discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"THE BOOKING OFFICE IS AVAILABLE FROM THE STREET BUT ACCESS TO PLATFORMS IS VIA STEPS","N",,,,"N",,"N",8,"Yes","Y","In station subway",,"Stands","<p>Southbound buses will stop at the bus stop on the far side of Windmill Hill under the railway bridge.Northbound buses will stop at the bus stop on the near side of Windmill Hill under the railway bridge.(Alternatively customers may wish to travel from Enfield Town station into London which is approximately 30 minutes walk turning right under the railway bridge. Ask a member of staff for details).</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/ENC.pdf"""">here</a></p>",,,,,,,"FC",,"EFE2244586594A8BB4CFBF7CE43F4A18"
"EXR","Essex Road","RDService","26/03/2014",600400,"ESSEX ROAD","181 Essex Road","Islington",,,,"N1 2SU",-0.096270597,51.54071063,"FC","fullTime","Y",,,"DepartureScreens, Announcements","on both platforms","N",,"Y","Station Entrance","TicketOffice","N","Y","Y","TicketOffice","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N1 2SU&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Essex Road station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844",,"Y","Y",,"N","Discretion is shown and assistance is provided where appropriate","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"The Booking Office is accessible from the street.","N",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/EXR.pdf"""">here</a></p>",,,,,,,"FC",,"B6416573787444D4B66979230C40A06C"
"FPK","Finsbury Park","RDService","26/03/2014",611900,"FINSBURY PARK","Station Place","Seven Sisters Road",,,,"N4 2DH",-0.105653881,51.56478326,"FC","fullTime","Y",,,,,"N",,"Y","<p>Booking hall and subway to platforms</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Platform 7","N",,"Y","Y","Male toilets on platform 3 and 7, female toilets on platform 7","N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=N4 2DH&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Finsbury Park station</a>","N",,"N","N",,"N",,"Y","Station entrance","N",,"N",,"0800 058 2844",,"Please phone the Helpline on 0800 058 2844 to ensure arrangements are in place.",,"Y","Y",,"N","<p>Discretion is shown and assistance is provided where appropriate</p>","Y","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>The Booking Office is accessible from the street.</p>","N",,,,"N",,"N",125,"Yes","Y","outside main entrance","Need a swipe card","Stands","During Periods of engineering work, rail replacement buses will pick up and set down as detailed below. Look for buses displaying a yellow banner with the wording Rail Replacement Service. Customers travelling to Hornsey and Harringay should use local bus routes W3 and 29. Southbound buses will stop on the far side of Seven Sisters Road under the railway bridge. Northbound buses will stop on the near side of Seven Sisters Road Buses to Hornsey will stop directly outside the station exit. The departure point for buses to Alexandra Palace and to the North may vary from day-to-day. At times when buses are operating, bus co-ordinators will be able to show you to your service. These bus co-ordinators will be wearing high visibility yellow jackets. (When trains are not working between Finsbury Park and Kings Cross customers may wish to use London Underground Piccadilly or Victoria Line services to London Kings Cross St.Pancras). For details of engineering work please visit www.firstcapitalconnect.co.uk/changes Heavy luggage, prams, bicycles etc. may not be conveyed on bus services.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/FPK.pdf"""">here</a></p>",,,,,,,"FC",,"0DD9258E9F524CC285405971C10EF08C"
"FLT","Flitwick","RDService","26/03/2014",153200,"FLITWICK.","Steppingly Road","Flitwick",,,,"MK45 1AJ",-0.495261182,52.00365243,"FC","partTime","Y",,,,"Help points are available on both platforms and in the car park.","Y",,"Y","Station Entrance","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Booking hall area","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=MK45 1AJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Flitwick station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y",,"N","N","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Step free access to ticket office and main entrance on platform 4. Footbridge with steps linking all platforms","N",,,,"Y",,"N",48,"No","Y","station entrance",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/FLT.pdf"""">here</a></p>",,,,,,,"FC",,"A2BCD4B225CF46018BECC9D35CEC4203"
"FXN","Foxton","RDService","26/03/2014",702900,"FOXTON","Barrington Road","Foxton",,,,"CB2 6SJ",0.056535987,52.11913226,"FC","unstaffed","Y",,,,"PLATFORM 1","Y",,"N",,"TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CB2 6SJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Foxton station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"N","Y",,"N","no","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Foxton are: <ul><li>Royston</ul>","N",,"UNMANNED STATION BOTH PLATFORMS ACCESSIBLE VIA RAMP","Y",,,,"N",,"N",0,"No","Y","NON FCC CYCLE LOOPS NEAR STATION ENTRANCE PLATFORM 1 SIDE",,,"Southbound buses will stop in the lay-by on the near side of Cambridge Road.Northbound buses will stop in the lay-by on the far side of Cambridge Road.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/FXN.pdf"""">here</a></p>",,,,,,,"FC",,"47C463E1A9174ACDA1BA58D1D85088F7"
"GDH","Gordon Hill","RDService","26/03/2014",602800,"GORDON HILL","Lavender Hill","Enfield",,,,"EN2 0QU",-0.094307684,51.66351895,"FC","partTime","Y",,,,"Platform 1, platform 3 and station entrance","Y",,"Y","<p>Station Entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y","Only from Self Service Ticket Machines","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"Y","Platform 1","N","Coffee shop in booking hall","Y","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=EN2 0QU&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Gordon Hill station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N","<p>Discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>The Booking Office is accessible from the street. Stairs to all platforms</p>","N",,,,"N",,"N",30,"Yes","Y","STATION ENTRANCE",,"Stands","<p>Southbound buses will stop in the lay-by on the near side of Lavender Hill.Northbound buses will stop in the lay-by on the far side of Lavender Hill.</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/GDH.pdf"""">here</a></p>",,,,,,,"FC",,"ACA3EE396B254113AB68AFE7F0954217"
"GPK","Grange Park","RDService","26/03/2014",602900,"GRANGE PARK","Vera Avenue","Grange Park",,,,"N21 1DB",-0.097352434,51.64261552,"FC","partTime","Y",,,,"<p>Platform 1 and Car Park</p>","Y",,"Y","<p>Station Entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y","Only from Self Service Ticket Machines","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""""http://btopenzone.hotspot-directory.com/results.php?txtQuick=N21 1DB&z=9&radRoaming=1"""" target=""""_blank"""">Find WiFi Hotspots around Grange Park station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"N","<p>Discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>The platforms are step free. However due to the gradient and distance some assistance may be required.</p>","N",,,,"N",,"N",6,"No","Y","IN CAR PARK",,"Stands","<p>Southbound buses will stop opposite the station exit on the far side of the Grangeway.Northbound buses will stop outside the station exit on the near side of the Grangeway.</p>",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/GPK.pdf"""">here</a></p>",,,,,"<p><strong>Bike Boutique</strong></p><p>0.9 miles away from the station (18 minutes walk)<br>57 Station Rd, London, London, N21 3NB <br>Tel:  020 8364 2580 <br><a href=""""http://www.bikeboutique.net"""">www.bikeboutique.net</a>   </p>",,"FC",,"8AC6A3934EEB459380717FEED802F585"
"HDW","Hadley Wood","RDService","26/03/2014",607500,"HADLEY WOOD","Crescent West","Barnet",,,,"EN4 0EL",-0.176533841,51.66841271,"FC","partTime","Y",,,,"On platforms","Y",,"Y","<p>Station entrance</p>","TicketMachine","Y","N","Y","TicketMachine","Y","TopUp only available from Ticket machine","N","N","NotAvailable","N",,"Zone 6",,,,"Y",,,,,"www.firstcapitalconnect.co.uk/lostproperty","N",,,"0845 026 4700",,,"open 7 days a week, from 0700 to 2200, except Christmas Day","Y","First Capital Connect",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=EN4 0EL&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hadley Wood station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,"0800 058 2844",,"Staff assistance may be available but arrangements must be pre-booked and First Capital Connect may offer a suitable alternative. Please phone the Helpline on 0800 058 2844.",,"Y","Y",,"Y","<p>Discretion is shown and assistance is provided where appropriate</p>","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Hadley Wood are:Potters Bar","N",,"<p>The Booking Office is accessible from street. Stairs to both platforms.</p>","N",,,,"N",,"N",0,"No","Y",,,,"Southbound and Northbound buses will stop directly outside the station exit.",,,"<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/HDW.pdf"""">here</a></p>",,,,,,,"FC",,"1436C845321240B0AA63211AD115D083"
