"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"GER","Gerrards Cross","RCogger","17/02/2014",305100,"GERRARDS CROSS","Station Approach","Packhorse Road","Gerrards Cross",,,"SL9 8PP",-0.5552684713,51.5890215725,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Next to the ticket office and near the car-park entrance to platform 2.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","Y",,,"Y",,"N","Coffee kiosk Food outlet (Seating available)","Y","Y",,"Y",,"N","Y","CardsAndCoins",,"Y",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"08456 005 165",,"Staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"Y",,"Y","Y","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"N",,,"Y",,,,"Y",,"N",24,"Yes","Y","In main car park",,"Stands","<p>From the front of the station.</p>",,"<p>Next to the ticket office.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GER.pdf"">here</a></p>",,,,,,,"CH",,"07C8A9A6B10E49BFAD7BEA3158EB452D"
"GMN","Great Missenden","ashepherd","02/03/2014",146300,"GREAT MISSENDEN","Station Approach","Great Missenden",,,,"HP16 9AZ",-0.7091377557,51.7035207195,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Near main entrance.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"Y",,"N","Coffee shop","Y","Y",,"Y",,"N","Y","CardsAndCoins",,"Y",,"N","Y","Outside the station","N",,"N",,"N",,"N",,"08456 005 165",,"Ticket office staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"N",,"Y","Y","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"N",,"<p>Flat access to all platforms.</p>","Y",,,"<p>At station entrance.</p>","Y",,"N",80,"Yes","N","Near car park entrance.",,"Stands","<p>At station entrance.</p>",,"<p>Near station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GMN.pdf"">here</a></p>",,,,,,,"CH",,"EF4B171839D841B2926B956EA9E7A751"
"HDM","Haddenham & Thame Parkway","RCogger","17/02/2014",305300,"-","Thame Road","Haddenham",,,,"HP17 8EP",-0.9421399671,51.7708598641,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Outside ticket office.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"Y",,"N","Caf&eacute;","Y","Y",,"Y",,"N","N","CardsAndCoins",,"Y",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,"Ticket office staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"Y",,"Y","Y","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"N",,"<p>Flat access to all platforms.</p>","Y",,,"<p>At station entrance.</p>","Y",,"N",40,"Yes","Y","Near the entrance to platform 1.",,"Stands","<p>From station entrance.</p>",,"<p>Near booking office.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HDM.pdf"">here</a></p>",,,,,,,"CH",,"BF24FCC690D54C5AAD61291B12E7D968"
"HTN","Hatton","RCogger","13/02/2014",459400,"HATTON","Station Road","Hatton",,,,"CV35 7LE",-1.6729812181,52.2952899073,"CH","unstaffed","Y",,,"DepartureScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CV35 7LE&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Hatton station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,"Staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"N","Y",,"N",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<p>The nearest station with more facilities than Hatton is:</p> <ul> <li>Warwick Parkway<br /></li> </ul>","N",,"<p>Flat access to Platform 1 (London bound) only.</p>","N",,,"<p>At station entrance.</p>","Y",,"N",12,"No","Y","On platform 1.",,"Stands","<p>This station is not served by rail replacement buses,due to difficult road access. Please use the Passenger Help Point on the station to arrange for a taxi to the nearest served Chiltern Railways station.</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HTN.pdf"">here</a></p>",,,,,,,"CH",,"7E2B19E10F754253AE610187256300CB"
"HWY","High Wycombe","RCogger","08/11/2013",305400,"HIGH WYCOMBE","Amersham Hill","High Wycombe",,,,"HP13 6NN",-0.7454080296,51.6295861498,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>At Amersham Hill entrance. Side entrance direct to Platform 3 has ticket machines only and is closed after 1400 on Saturday, all day Sunday and before 0515 on Monday.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"Y",,"N","Coffee shop open 0600 to 1300 on Mondays to Fridays.","Y","Y",,"Y","Female toilets","N","N","CardsAndCoins",,"Y",,"N","Y","Outside the station","N",,"N",,"N","News agent","Y",,"08456 005 165",,"Staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"Y",,"Y","Y","<p>For taxis from all UK stations visit <a href=""http://www.traintaxi.co.uk"">www.traintaxi.co.uk</a></p>",,,"N",,,"Y",,,"<p>At station entrance.</p>","Y",,"Y",80,"Yes","Y","Near station entrance, car park entrance and on Platform 2.",,"Stands","<p>At station entrance.</p>",,"<p>At station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HWY.pdf"">here</a></p>",,,,,,,"CH",,"ECF980483EC04A8CA3CC105608E639AB"
"ISP","Islip","RCogger","13/02/2014",311000,"ISLIP","Bletchington Road","Islip",,,,"OX5 2TQ",-1.2381780705,51.8257600269,"CH","unstaffed","Y",,,,"<p><br/></p>","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><br/></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,"Please note station is unstaffed. Please call our help line if you require assistance at this station.",,"N","Y",,"N",,"N","N","<p><br/></p>",,,"N",,"<p><br/></p>","Y",,,,"N",,"N",4,"Yes","Y",,,"Stands","<p>Bletchington Road</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/ISP.pdf"">here</a></p>",,"<p><br/></p>",,,,"<p>No trains from this station until further notice whilst the line is rebuilt. Replacement buses stop in Kidlington Road.</p>","CH",,"87F8BABCC2C14A33816468BD14FF5FEE"
"KGS","Kings Sutton","RCogger","28/11/2013",450800,"KINGS SUTTON","Station Approach","Kings Sutton",,,,"OX17 3RR",-1.280927148,52.0213547392,"CH","unstaffed","Y",,,"DepartureScreens",,"Y",,"N",,"NotAvailable","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=OX16 3RR&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Kings Sutton station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,,,"N","Y",,"Y",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<p>Banbury</p>","N",,"<p>Flat access to platform 2 only (services to Oxford and London Marylebone)</p> <p>Access to platform 1 (Northbound services) via footbridge with steps.</p> <p>If you are travelling to or from Kings Sutton station and are unable to access the footbridge, a taxi will be provided to and from Banbury station. Please call 08456 005 165, at least 24 hours in advance of travel date.</p>","N",,,"<p>In front of station</p>","Y",,"N",72,"Yes","Y","At station entrance.",,"Stands","<p>Travelling TO Kings Sutton: please alight at either Banbury or Bicester North, where a taxi will be arranged.</p> <p>Ttravelling FROM&nbsp; Kings Sutton: please use the Passenger Help Point on the station to arrange for a taxi to the nearest staffed station.<br/></p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/KGS.pdf"">here</a></p>",,,,,,,"CH",,"DFB068091864494EAB3D778479B482CA"
"LPW","Lapworth","RCogger","13/02/2014",459500,"LAPWORTH","Station Lane","Lapworth","Warwickshire","-",,"B94 6JJ",-1.7254844719,52.3412750866,"CH","unstaffed","Y",,,"DepartureScreens",,"Y",,"N","<p>Permit to Travel Machine at station entrance.</p>","NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=B94 6JJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Lapworth station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,,,"N","Y",,"N",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Lapworth are:</p> <ul> <li>Dorridge</li> <li>Warwick Parkway</li> </ul>","N",,"<p>Flat access is available to Platform 1 - services towards London only.</p>","Y",,,"<p>At station entrance.</p>","Y",,"N",10,"No","Y","Platform 1",,"Wheel Racks","<p>This station is not served by rail replacement buses due to difficult road access. Please use the Passenger Help Point on the station to arrange for a taxi.</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LPW.pdf"">here</a></p>",,,,,,,"CH",,"8596BF7C917E478DAB993EE50D2D0DBA"
"LMS","Leamington Spa","RCogger","27/01/2014",459700,"LEAMINGTON SPA","Old Warwick Road","Leamington Spa",,,,"CV31 3NS",-1.5362122426,52.2845018649,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>In booking hall and at station entrance.<br/></p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","Y",,,"Y",,"N","Coffee shop Buffet Food outlet (Seating available)","Y","Y",,"Y","Female toilets,Male toilets","N","Y","CardsAndCoins",,"Y",,"N","Y","On platform 2.","N",,"Y","Located by the ticket office","N","Kiosk News agent","Y",,"08456 005 165",,"Staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"Y",,"N","Y","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"N",,"<p>Flat access to all platforms via lifts.</p>","Y",,,"<p>At station entrance.</p>","Y",,"N",10,"Yes","Y","On platforms 2 and 3.",,"Stands","<p>At station entrance.</p>",,"<p>At station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LMS.pdf"">here</a></p>",,,,,,,"CH",,"6DDA2FCBB7444EA9A4728FD936BC970C"
"LTK","Little Kimble","RCogger","24/02/2014",306600,"LITTLE KIMBLE","Risborough Road","Little Kimble","Aylesbury",,,"HP17 0XP",-0.8084515831,51.7522356172,"CH","unstaffed","Y",,,"DepartureScreens",,"Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=HP17 0XP&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Little Kimble station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,,,"N","Y",,"N",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Little Kimble are:</p> <ul> <li>Princes Risborough</li> <li>Wendover</li> </ul>","N",,,"Y",,,"<p>In front of station</p>","N",,"N",5,"No","Y","Cycles may be chained to the railings along the back of the platform.",,"Stands","<p>Rail replacement buses stop on the A4010 main road at the bus stops. Please wait on the correct side of the road.</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/LTK.pdf"">here</a></p>",,,,,,,"CH",,"D708F79933104783B88397EE08A84CBA"
"MYB","London Marylebone","RCogger","24/02/2014",147500,"LONDON MARYLEBNE","Great Central House","Melcombe Place","Greater London",,,"NW1 6JJ",-0.1636277488,51.5225401011,"CH","partTime","Y","Yes - from information point",,"DepartureScreens, Announcements, ArrivalScreens",,"Y",,"Y","<p>In the concourse, near the departure boards.</p>","TicketMachine","Y","Y","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 1",,,,"Y","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N","Coffee shop Coffee kiosk Public House/Bar Food outlet Food outlet","Y","Y",,"Y","Female toilets,Male toilets","N","Y","CardsAndCoins",,"Y",,"N","Y","Located on the concourse","N",,"Y","Located on concourse","N","Kiosk News agent Flower stall Hairdresser Dry cleaner Shoe repairer Passport Photo Booth","Y",,"08456 005 165",,"Staff assistance, including a buggy, is available on request.",,"Y","Y",,"N",,"N","Y","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"Y",,"<p>Flat access to all platforms.</p>","Y",,,"<p>At station entrance.</p>","Y",,"N",340,"Yes","Y","Platforms 1, 2 and 3","<p>Storage of cycles is only available for rail season ticket holders.</p>","Stands, Wheel Racks","<p>At station entrance.</p>",,"<p>At station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MYB.pdf"">here</a></p>","<p>Bakerloo Line.</p>",,,,,,"CH",,"10533F0441864C19AB926E5A1C0150A0"
"MRS","Monks Risborough","RCogger","24/02/2014",306700,"MONKS RISBOROUGH","Lowbrook Road","Monks Risborough",,,,"HP27 9JQ",-0.8293335792,51.7357657213,"CH","unstaffed","Y",,,"DepartureScreens",,"Y",,"N","<p>Permit to Travel machine on the platform.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","N",,"N",,"N","N",,"<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=HP27 9JQ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Monks Risborough station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,,,"N","Y",,"N",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Monks Risborough are:</p> <ul> <li>Princes Risborough</li> <li>Aylesbury</li> </ul>","N",,,"Y",,,,"N",,"N",5,"No","Y","<p class=""clear"">Cycles may be chained to the railings along the back of the platform.</p>",,"Stands","<p>At station entrance</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/MRS.pdf"">here</a></p>",,,,,,,"CH",,"B4532C4C4465473C8B43351737DC5EF9"
"NLT","Northolt Park","RCogger","17/02/2014",147800,"NORTHOLT PARK","Cadogan Court","South Harrow","Greater London",,,"UB5 4NP",-0.3594213105,51.5576353496,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Permit to Travel machine at station entrance on Platform 1</p>","TicketMachine","Y","Y","Y","TicketOffice","Y","Oyster purchase and top-up services available from the ticket office only.","N","N","NotAvailable","N",,"Zone 5",,,,"Y","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","Y","<p>Platform 1. Toilets only available when ticket office is open.</p>","N",,"N","N",,,"Y",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,"Ticket office staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"N",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"N",,"<p>Flat access to both platforms.<br/></p>","Y",,,,"N",,"N",12,"No","Y","Near the platforms.",,"Stands","<p>This station is not served by rail replacement due to difficult road access. Please use the Passenger Help Point on the station to arrange for alternative transport.<br/></p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/NLT.pdf"">here</a></p>",,,,,,,"CH",,"5F1B5456582C45ABAB7143E06B2B3F27"
"PRR","Princes Risborough","RCogger","17/02/2014",305500,"PRINCES RISBORO","Station Approach","Princes Risborough",,,,"HP27 9DN",-0.8438814758,51.7178632183,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>At station entrance.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"Y",,"N","Coffee shop","Y","Y",,"Y",,"N","Y","CardsAndCoins",,"Y",,"N","N",,"N",,"N",,"N","Kiosk","Y",,"08456 005 165",,"Ticket office staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"Y",,"N","Y","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,,"N",,,"Y",,,"<p>In front of station.</p>","Y",,"Y",12,"No","Y","Platform 2 and entrance to the car park",,"Stands","<p>At station entrance.</p>",,"<p>At station entrance.</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/PRR.pdf"">here</a></p>",,,,,,,"CH",,"A024588410464437889EAAA5BF2C9BA7"
"SDR","Saunderton","RCogger","27/02/2014",305600,"SAUNDERTON","Slough Lane","Saunderton",,,,"HP14 4LJ",-0.8254686334,51.6759044608,"CH","unstaffed","Y",,,"DepartureScreens",,"Y",,"N","<p>At station entrance to platform 2.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"Y",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=HP14 4LJ&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Saunderton station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,,,"N","Y",,"Y",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<ul> <li>High Wycombe</li> <li>Princes Risborough</li> </ul>","N",,"<p>Step-free access to Platform 2 only.</p>","N",,,,"N",,"N",3,"No","Y","<p>Cycles may be secured to the fence.</p>",,"Stands","<p>Rail replacement buses stop on the A4010 main road, at the bus stops near the Golden Cross pub. Please wait on the correct side of the road.</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SDR.pdf"">here</a></p>",,,,,,,"CH",,"850FF0778F6C49A09867688EFB602859"
"SRG","Seer Green & Jordans","RCogger","31/12/2013",306100,"SEER GREEN","Farm Lane","Seer Green",,,,"HP9 2UT",-0.6074283652,51.6096686415,"CH","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>At station entrance.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>We welcome your feedback, suggestions and ideas to help us to make changes to improve your services.</p>",,,,"http://www.chilternrailways.co.uk/lostproperty","N",,,"08456 005 165",,,,"Y",,,,"N","N",,,"N",,"N",,"N","Y",,"Y",,"N","N","CardsAndCoins",,"Y",,"N","N",,"N",,"N",,"N",,"N",,"08456 005 165",,"Ticket office staff will assist wherever possible. Please note that the advertised availability of staff may differ from time to time without notice due to local arrangements or staff sickness.",,"Y","Y",,"Y",,"N","N","<p>For taxis from all UK stations visit www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Seer Green & Jordans are:</p> <ul> <li>Gerrards Cross</li> <li>Beaconsfield</li> </ul>","N",,"<p>Flat access to all platforms.</p>","Y",,,"<p>In front of station.</p>","Y",,"N",8,"No","Y","Near car park entrance.",,"Stands","<p>This station is not served by rail replacement buses due to difficult road access. Please use the Passenger Help Point on the station to arrange for a taxi to the nearest served Chiltern Railways station..</p>",,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/SRG.pdf"">here</a></p>",,,,,,,"CH",,"0C510CE18DD346B6B5B098EF1E6EC8BC"
"SOL","Solihull","RCogger","07/11/2013",452700,"SOLIHULL.","Station Approach","Solihull","West Midlands",,,"B91 1LE",-1.7883992147,52.4144064276,"CH","unstaffed","Y",,,"DepartureScreens, Announcements","<p>On both platforms</p>","Y",,"Y","<p>&nbsp;In the Booking Hall.</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p><br/></p>",,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N",,"Y","Y",,"N",,"N","Y","CardsAndCoins",,"Y",,"N","Y","Outside the station","N",,"Y","Located within a retail outlet on the station","N",,"Y",,"0800 0924260",,"To ensure that we provide the best service possible we recommend that customers who require assistance book with us and provide at least 1 working day's notice. We will always aim to assist customers whether they have booked assistance or not. Booking assistance gives you the extra reassurance that your needs will be met. We operate some stations that are either unstaffed or only staffed at certain times. If we are given prior notification, it will allow us to put in place the necessary arrangements to ensure you are able to make the journey you want.",,"N","Y",,"Y",,"Y","Y",,,,"N",,,"Y",,,"<p>In short-stay car park.</p>","Y",,"N",8,"Yes","Y","on platform 1",,"Stands","<p><br/></p>",,"<p><br/></p>","<p>For multi-operator bus information visit: <a href=""http://www.networkwestmidlands.co.uk"" target=""_blank"">www.networkwestmidlands.co.uk</a></p> <p>Buy a Birmingham <a href=""http://www.plusbus.info"" target=""_blank"">PLUSBUS ticket</a> with your train ticket, for unlimited bus and midland metro travel around Birmingham.</p>",,,,,,,"CH",,"A5407E23D2954896BE6B3930AB636ECD"
